id	assigned_topic	topic_label	label
gochang-0602	1083	1083_tanks_tank_partisan_ideological	Work_agricultural
wonju-1104	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
yeongam-0518	1862	1862_quixotic_literature_chivalric_novel	Work_agricultural
sangju-1216	1467	1467_mouse_mice_cursor_joystick	Lullaby_lullaby
gochang-0207	888	888_lakes_lake_shipwrecks_shipwreck	Work_agricultural
bukjeju-0705	629	629_concert_sang_scarecrow_vocals	Work_agricultural
gyeongju-0214	1229	1229_raider_consoles_uncharted_tomb	Lament_eosayong
euiseong-0111	1446	1446_happiness_wellbeing_unhappiness_happier	Work_agricultural
gw.goseong-0932	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
nonsan-0603	1550	1550_dew_cola_flavors_soda	Work_agricultural
muan-0137	1646	1646_catch_22_circumstance_novel	Lament_lament
sinan-0821	1799	1799_serve_serving_volley_frontcourt	Work_fishing
yeongil-0102	1707	1707_monastery_monks_monastic_monastics	Work_fishing
bonghwa-0316	2242	2242_biblical_testament_mythological_epistle	Work_artisan
jinan-0312	2163	2163_sausage_sausages_bun_chili	Lullaby_lullaby
goheung-0418	970	970_dome_missiles_missile_protects	Lullaby_lullaby
bukjeju-0806	2108	2108_wu_han_tung_qi	Work_fishing
boryeong-0509	55	55_candidacy_candidate_candidates_presidential	Work_fishing
taean-0305	718	718_nam_chi_southeast_urban	Work_fishing
yeongam-0423	1409	1409_missionaries_charity_nuns_orphanages	Lament_lament
gunwi-0205	1434	1434_ubiquitous_technologies_wireless_wirelessly	Work_agricultural
gimhae-0210	668	668_income_poverty_median_households	Ritual_funeral
boryeong-0513	1646	1646_catch_22_circumstance_novel	Work_fishing
hoengseong-0512	1534	1534_famine_famines_starvation_rice	Work_agricultural
cheolwon-1114	2	2_married_divorced_couple_remarried	Work_construction
yangyang-0208	745	745_voyages_voyage_caravel_expeditions	Work_agricultural
gokseong-0202	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
jincheon-0102	1513	1513_redheads_redhead_reddish_ginger	Work_agricultural
uljin-0202	493	493_zeppelin_stairway_concert_lyrics	Work_agricultural
jangsu-0119	1134	1134_bell_telephone_telephones_inventor	Work_agricultural
icheon-0412	291	291_peppers_chili_funk_flea	Lament_lament
bonghwa-0721	1538	1538_bridges_bridge_viaducts_arches	Entertainment_children
jincheon-0306	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
seosan-0502	2098	2098_neo_matrix_trinity_smith	Work_agricultural
yeongyang-0206	177	177_dementia_dementias_neurodegenerative_parkinsonism	Lament_eosayong
yanggu-0209	1862	1862_quixotic_literature_chivalric_novel	Work_agricultural
hadong-0407	1743	1743_ant_ants_toured_tour	Lullaby_lullaby
cheongsong-0103	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
jindo-0543	1211	1211_sequels_ash_trilogy_evil	Lament_lament
yecheon-0303	1899	1899_museums_museum_exhibit_exhibits	Work_artisan
pyeongchang-1124	2170	2170_fighter_arcade_street_arcades	Entertainment_children
goryeong-0302	2322	2322_moon_drummer_drums_drummers	Work_agricultural
seongju-0134	1043	1043_cloud_clouds_azure_virtualization	Work_artisan
geumsan-0208	1550	1550_dew_cola_flavors_soda	Work_agricultural
jindo-0510	2193	2193_blade_prequels_sequel_2049	Work_agricultural
imsil-0502	1877	1877_zombie_walkers_zombies_walking	Work_agricultural
naju-0410	1398	1398_duet_duets_sang_song	Work_agricultural
gangjin-0806	956	956_patients_inpatients_physicians_physician	Ritual_funeral
geumreung-0319	666	666_nonfiction_bestseller_novelist_autobiography	Lament_eosayong
uljin-0706	1368	1368_writer_junkie_naked_writing	Work_agricultural
bukjeju-1904	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
bukjeju-0511	1366	1366_data_datasets_analytics_databases	Work_agricultural
daejeon-0606	2322	2322_moon_drummer_drums_drummers	Work_agricultural
yeongwol-0511	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
namhae-0328	286	286_intelligence_personality_traits_trait	Work_agricultural
seonsan-0501	202	202_probation_misdemeanor_arrested_arrest	Work_agricultural
geumsan-0902	213	213_showrunner_episode_showrunners_episodes	Work_artisan
yeongcheon-0218	2202	2202_medieval_antiquity_renaissance_darkness	Lament_eosayong
hongseong-0125	2322	2322_moon_drummer_drums_drummers	Work_agricultural
nonsan-0509	13	13_missile_missiles_aircraft_squadrons	Work_agricultural
yeongi-0608	493	493_zeppelin_stairway_concert_lyrics	Work_agricultural
cheongsong-0522	1237	1237_milk_milkshake_mayor_foster	Lullaby_lullaby
dangjin-0803	1646	1646_catch_22_circumstance_novel	Work_agricultural
gimje-0104	1877	1877_zombie_walkers_zombies_walking	Work_agricultural
hapcheon-0206	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
seonsan-0711	1383	1383_sim_unlocked_carriers_telecommunications	Ritual_funeral
yeongdeok-0517	272	272_heraldic_heraldry_gules_arms	Lullaby_lullaby
bonghwa-0701	1189	1189_shuttle_spacecraft_orbiters_orbiter	Work_artisan
uljin-0113	1394	1394_brothers_nick_band_songs	Work_artisan
hamyang-0143	2108	2108_wu_han_tung_qi	Work_artisan
jincheon-0505	1297	1297_hello_greeting_cat_cuteness	Work_agricultural
jinan-0617	1467	1467_mouse_mice_cursor_joystick	Lullaby_lullaby
wando-0102	1513	1513_redheads_redhead_reddish_ginger	Work_agricultural
muan-0509	598	598_sitcom_woody_cast_primetime	Work_agricultural
geumsan-0114	918	918_hemp_cannabis_textiles_cultivated	Work_artisan
anseong-0405	718	718_nam_chi_southeast_urban	Ritual_funeral
muju-0601	1534	1534_famine_famines_starvation_rice	Work_agricultural
goheung-0126	2322	2322_moon_drummer_drums_drummers	Work_agricultural
cheolwon-0310	2	2_married_divorced_couple_remarried	Lament_lament
yeongil-0613	2232	2232_clitoris_position_positions_intercourse	Work_artisan
hapcheon-0403	2131	2131_viewership_viewers_televised_television	Work_agricultural
gw.goseong-1109	1538	1538_bridges_bridge_viaducts_arches	Work_agricultural
sangju-0416	1873	1873_divine_persona_scene_onstage	Work_construction
naju-0306	2322	2322_moon_drummer_drums_drummers	Work_agricultural
jangsu-0227	2322	2322_moon_drummer_drums_drummers	Work_agricultural
namwon-0301	633	633_tennis_slams_tournaments_competed	Work_agricultural
namhae-0205	1132	1132_burning_burners_organizers_attendees	Lament_lament
cheongsong-0226	0	0_goalscorer_scored_goals_goal	Work_agricultural
yeongdeok-0142	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
yeongdeok-0320	1809	1809_park_parks_parking_central	Work_artisan
gangjin-0723	2322	2322_moon_drummer_drums_drummers	Lullaby_lullaby
andong-0409	212	212_apple_6s_smartphones_smartphone	Work_agricultural
chilgok-0459	1225	1225_bean_teddy_episodes_sitcom	Entertainment_children
bukjeju-1718	1178	1178_protesting_protests_protest_activism	Work_fishing
muju-0522	1368	1368_writer_junkie_naked_writing	Work_agricultural
sacheon-0215	1646	1646_catch_22_circumstance_novel	Work_agricultural
namjeju-1004	718	718_nam_chi_southeast_urban	Work_agricultural
gwangjusi-0229	1014	1014_nails_albums_album_band	Lament_lament
goryeong-0602	2322	2322_moon_drummer_drums_drummers	Work_agricultural
bonghwa-0819	60	60_communists_yuan_yang_communist	Work_agricultural
seongju-0338	1827	1827_ferns_fern_angiosperms_phylogenetic	Lament_eosayong
uljin-1120	0	0_goalscorer_scored_goals_goal	Entertainment_children
cheolwon-1225	2322	2322_moon_drummer_drums_drummers	Work_artisan
geumreung-0438	1028	1028_probability_probabilities_doors_car	Lullaby_lullaby
jeongseon-0405	1650	1650_uniforms_uniformed_berets_beret	etc_minstrel
gochang-0101	1297	1297_hello_greeting_cat_cuteness	Work_agricultural
gwangjusi-0116	1711	1711_thirty_seconds_tour_album	Work_fishing
uljin-0502	759	759_murders_corpse_unconscious_murder	Work_agricultural
hapcheon-0404	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
seongju-0712	1088	1088_celebrations_festivities_celebrated_traditions	Work_fishing
sunchang-0317	1615	1615_till_acquitted_lynched_casket	Work_agricultural
boseong-0124	2322	2322_moon_drummer_drums_drummers	Lullaby_lullaby
sancheong-0434	633	633_tennis_slams_tournaments_competed	Work_agricultural
bukjeju-2017	1771	1771_pit_rap_song_remix	Work_agricultural
buan-0505	2322	2322_moon_drummer_drums_drummers	Work_agricultural
jangseong-0104	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
sinan-0612	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
milyang-1804	2172	2172_home_sequels_sequel_screenplays	Work_agricultural
yecheon-0835	2322	2322_moon_drummer_drums_drummers	Work_construction
nonsan-0106	147	147_cardiovascular_cardiomyopathy_cardiac_hypertension	Lament_lament
ulsan-0919	1226	1226_magnetism_magnetic_electromagnetism_magnetization	Lament_lament
sangju-0308	1711	1711_thirty_seconds_tour_album	Work_fishing
gangjin-0802	12	12_yoga_sutra_sutras_meditation	Ritual_funeral
changwon-0306	1181	1181_deer_hunter_filmmaking_screenplay	Work_artisan
gochang-0712	1013	1013_law_jurisprudence_judicial_statutes	Lament_lament
myeongju-0708	2108	2108_wu_han_tung_qi	Work_agricultural
yangyang-2303	1862	1862_quixotic_literature_chivalric_novel	Work_agricultural
uljin-0103	1652	1652_malpractice_appeals_swallowing_upheld	Work_agricultural
chilgok-0320	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
hamyang-0701	450	450_bear_bears_grizzly_predators	Work_agricultural
yeongil-0504	1237	1237_milk_milkshake_mayor_foster	Work_agricultural
dalseong-0530	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
yecheon-0936	1869	1869_slender_skinny_creepypastas_creepypasta	Work_artisan
yecheon-0717	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
boryeong-0511	1646	1646_catch_22_circumstance_novel	Work_fishing
haman-0107	2	2_married_divorced_couple_remarried	Work_agricultural
euiseong-0615	1394	1394_brothers_nick_band_songs	Work_construction
gochang-0609	77	77_mafia_gangster_indictment_gangsters	Work_construction
yeongcheon-0116	1520	1520_album_songs_vocals_song	Work_agricultural
yangyang-1208	2322	2322_moon_drummer_drums_drummers	Lament_lament
uljin-0722	1278	1278_rainbow_rainbows_violet_colours	Work_artisan
taean-0104	1685	1685_vocals_concert_vocalist_musicians	Work_fishing
sunchang-0310	718	718_nam_chi_southeast_urban	Work_agricultural
seungju-0215	171	171_mountains_mountain_plains_topography	Ritual_funeral
uljin-1001	1124	1124_blink_band_bands_182	Entertainment_children
goryeong-0223	1912	1912_mounds_mound_excavations_prehistoric	Work_agricultural
changwon-0102	651	651_voiced_voice_voices_voiceover	Work_agricultural
muju-0508	1915	1915_fate_fates_doctor_doctorate	Lament_lament
hapcheon-0805	1028	1028_probability_probabilities_doors_car	Ritual_funeral
yeongam-0413	1520	1520_album_songs_vocals_song	Work_agricultural
danyang-0101	1297	1297_hello_greeting_cat_cuteness	Work_agricultural
hamyang-0503	2322	2322_moon_drummer_drums_drummers	Work_artisan
sangju-0225	1809	1809_park_parks_parking_central	Work_agricultural
ulsan-0902	2367	2367_critical_thinking_reasoned_reflective	Entertainment_children
geochang-0801	2188	2188_albums_album_songs_concert	Work_agricultural
yeongyang-0219	2367	2367_critical_thinking_reasoned_reflective	Ritual_funeral
gangjin-0101	2322	2322_moon_drummer_drums_drummers	Work_agricultural
samcheok-0611	177	177_dementia_dementias_neurodegenerative_parkinsonism	Lullaby_lullaby
jindo-0413	1033	1033_cud_rapper_mixtape_kid	Lullaby_lullaby
cheongwon-0503	718	718_nam_chi_southeast_urban	Work_agricultural
jeongeup-0443	2240	2240_sesame_episodes_cartoon_licensing	Work_artisan
icheon-0205	1972	1972_dragons_imagine_unreleased_indie	Work_construction
daegu-0434	1843	1843_rivers_celebrity_housewives_comedian	Lament_eosayong
hwaseong-0103	633	633_tennis_slams_tournaments_competed	Work_agricultural
sinan-0820	2072	2072_dancer_dances_danced_dancing	Work_fishing
bukjeju-2112	1119	1119_proud_boys_protests_protesters	Lullaby_lullaby
bukjeju-0207	103	103_climber_climbers_mountaineering_climb	Work_agricultural
jindo-0327	472	472_traditional_dhoti_sari_dresses	Work_artisan
sinan-0802	212	212_apple_6s_smartphones_smartphone	Ritual_funeral
dalseong-0523	457	457_sesame_puppets_puppeteer_puppet	Work_construction
yangyang-2319	718	718_nam_chi_southeast_urban	Ritual_funeral
gyeongju-0705	358	358_coalition_chancellors_chancellor_chancellorship	Lament_eosayong
yeongju-0114	1091	1091_pound_poet_poetry_poems	Work_construction
haman-0205	171	171_mountains_mountain_plains_topography	Work_agricultural
cheongwon-0810	812	812_baker_divorced_remarried_stepfather	Work_agricultural
goryeong-0611	1934	1934_stitch_hostage_operative_operatives	Work_artisan
bukjeju-1002	718	718_nam_chi_southeast_urban	Work_agricultural
andong-0803	60	60_communists_yuan_yang_communist	Work_agricultural
yeongwol-0514	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
seongju-0433	967	967_forested_vegetation_conifers_forests	Lullaby_lullaby
seongju-0115	2322	2322_moon_drummer_drums_drummers	Work_fishing
naju-0116	1477	1477_smartwatch_watches_smartwatches_apple	Ritual_funeral
haman-0201	2206	2206_crops_agriculture_irrigation_agricultural	Work_agricultural
jindo-0322	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
milyang-1514	2330	2330_customers_marketing_customer_consumers	Work_artisan
jangheung-0111	2322	2322_moon_drummer_drums_drummers	Work_agricultural
iksan-0404	1640	1640_pasha_sultan_bey_beylik	Work_agricultural
goheung-0508	2129	2129_fish_cannibalism_tortured_murders	Work_agricultural
daegu-0419	466	466_goddesses_mythological_goddess_deities	Ritual_funeral
geochang-0704	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
boseong-0101	1646	1646_catch_22_circumstance_novel	Work_agricultural
yecheon-0356	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
yeongam-0105	1513	1513_redheads_redhead_reddish_ginger	Work_agricultural
gochang-0408	1711	1711_thirty_seconds_tour_album	Work_fishing
seonsan-0514	568	568_kanji_pinyin_characters_mandarin	etc_minstrel
okgu-0321	788	788_deities_goddesses_goddess_mythology	Ritual_funeral
jinyang-0202	2322	2322_moon_drummer_drums_drummers	Work_agricultural
yeongcheon-0328	49	49_nazi_ss_1934_1938	Work_agricultural
seongju-0306	519	519_chains_albums_album_toured	Work_artisan
seocheon-0710	2108	2108_wu_han_tung_qi	Work_agricultural
jinyang-0304	1460	1460_aunt_uncle_breakfast_mammy	Work_artisan
jinan-0118	334	334_boulevard_celebrity_fame_celebrities	Ritual_funeral
hadong-0601	328	328_nicotine_tobacco_cigarettes_cigarette	Work_agricultural
yangsan-0311	666	666_nonfiction_bestseller_novelist_autobiography	Work_agricultural
gw.goseong-0411	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
jindo-0402	2322	2322_moon_drummer_drums_drummers	Work_agricultural
chilgok-0104	564	564_synthesizers_synthesizer_techno_synth	Work_agricultural
jejusi-0106	767	767_algorithm_algorithms_paths_traversal	Ritual_funeral
gyeongju-0713	2163	2163_sausage_sausages_bun_chili	Lullaby_lullaby
geumsan-0904	1460	1460_aunt_uncle_breakfast_mammy	Work_agricultural
ganghwa-0415	177	177_dementia_dementias_neurodegenerative_parkinsonism	Ritual_funeral
bukjeju-1413	1606	1606_ibn_folktales_tales_literature	Work_construction
wando-0506	68	68_yoon_hyun_jung_jae	Work_fishing
gyeongju-0701	1388	1388_rapper_tribe_rap_tip	Work_agricultural
inje-0113	1521	1521_dead_concert_burial_lyricists	Lullaby_lullaby
cheongwon-0805	1513	1513_redheads_redhead_reddish_ginger	Ritual_funeral
yanggu-0929	291	291_peppers_chili_funk_flea	Lament_lament
jeongeup-0609	1091	1091_pound_poet_poetry_poems	Work_construction
seongju-0659	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
nonsan-0109	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
hongcheon-0712	718	718_nam_chi_southeast_urban	Work_agricultural
gochang-0721	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
yecheon-0517	1091	1091_pound_poet_poetry_poems	Work_agricultural
geochang-0211	2161	2161_autobiography_autobiographies_bird_poetry	Work_agricultural
geoje-0205	2322	2322_moon_drummer_drums_drummers	Work_agricultural
milyang-0111	1915	1915_fate_fates_doctor_doctorate	Ritual_funeral
cheongsong-0235	0	0_goalscorer_scored_goals_goal	Lament_eosayong
bukjeju-1605	363	363_soil_soils_fertilizers_fertilizer	Work_agricultural
namhae-0218	1043	1043_cloud_clouds_azure_virtualization	Work_artisan
yeongi-0206	1956	1956_ashes_wickets_cricket_innings	Work_construction
seungju-0212	0	0_goalscorer_scored_goals_goal	Ritual_funeral
imsil-0827	1638	1638_contraception_contraceptive_contraceptives_abortion	Work_agricultural
cheongwon-0217	129	129_pol_communists_rouge_soviet	Lullaby_lullaby
yeonggwang-0436	308	308_newspaper_newspapers_gazette_news	Work_agricultural
imsil-0108	2163	2163_sausage_sausages_bun_chili	Work_agricultural
goesan-0125	2108	2108_wu_han_tung_qi	Work_agricultural
yangyang-1212	228	228_bp_petroleum_refinery_offshore	Lullaby_lullaby
uljin-0501	0	0_goalscorer_scored_goals_goal	Work_agricultural
goheung-0319	12	12_yoga_sutra_sutras_meditation	Ritual_funeral
gumi-0102	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
yeongdeok-0143	2333	2333_bob_hope_honorary_biography	Work_fishing
pyeongchang-0301	1534	1534_famine_famines_starvation_rice	Work_agricultural
jeomchon-0110	493	493_zeppelin_stairway_concert_lyrics	Work_agricultural
jungwon-0302	2037	2037_woke_woken_wake_awake	Entertainment_children
sunchang-0204	466	466_goddesses_mythological_goddess_deities	Work_agricultural
gw.goseong-1201	380	380_temple_cult_peoples_disciples	Work_fishing
inje-0211	1278	1278_rainbow_rainbows_violet_colours	Work_artisan
muju-0102	1534	1534_famine_famines_starvation_rice	Work_agricultural
hwacheon-0208	291	291_peppers_chili_funk_flea	Lament_lament
dalseong-0242	1398	1398_duet_duets_sang_song	Work_agricultural
jangseong-0509	48	48_albums_songs_rapper_album	Work_construction
sunchang-0303	1513	1513_redheads_redhead_reddish_ginger	Work_agricultural
dangjin-1012	2072	2072_dancer_dances_danced_dancing	Ritual_funeral
goryeong-0513	1758	1758_noblewomen_empress_maids_governesses	Work_agricultural
jinyang-0708	2170	2170_fighter_arcade_street_arcades	Entertainment_children
geumreung-0603	2153	2153_bliss_ambient_stages_albums	Work_construction
sinan-0403	888	888_lakes_lake_shipwrecks_shipwreck	Work_agricultural
gangjin-0309	938	938_ford_presidency_presidential_presidents	Lament_lament
hapcheon-0920	2322	2322_moon_drummer_drums_drummers	Work_artisan
namwon-0410	1534	1534_famine_famines_starvation_rice	Work_agricultural
geochang-0203	2163	2163_sausage_sausages_bun_chili	Work_agricultural
bukjeju-1714	5	5_cuisine_cuisines_foods_culinary	Work_agricultural
yeongcheon-0332	731	731_sake_rice_liquor_brewing	Lament_eosayong
muju-0316	1467	1467_mouse_mice_cursor_joystick	Lullaby_lullaby
gimhae-0502	633	633_tennis_slams_tournaments_competed	Work_agricultural
cheongdo-0307	0	0_goalscorer_scored_goals_goal	Work_artisan
jungwon-0105	1646	1646_catch_22_circumstance_novel	Work_agricultural
hoengseong-0305	2129	2129_fish_cannibalism_tortured_murders	Work_agricultural
daejeon-0604	363	363_soil_soils_fertilizers_fertilizer	Work_agricultural
gyeongsan-0612	2340	2340_tower_towers_elevators_elevator	Work_agricultural
sinan-0204	718	718_nam_chi_southeast_urban	Work_agricultural
dalseong-0119	2322	2322_moon_drummer_drums_drummers	Lament_lament
hwacheon-0314	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
taean-0101	918	918_hemp_cannabis_textiles_cultivated	Work_fishing
daegu-0433	1456	1456_translator_translators_translations_translating	Lament_eosayong
gimje-0601	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
jangsu-0306	839	839_fastest_racing_mph_speed	Work_artisan
gyeongsan-0705	1118	1118_nirvana_grunge_album_band	etc_minstrel
naju-0503	212	212_apple_6s_smartphones_smartphone	Work_agricultural
hampyeong-0206	171	171_mountains_mountain_plains_topography	Work_agricultural
buyeo-0327	1013	1013_law_jurisprudence_judicial_statutes	Work_agricultural
muju-0802	2367	2367_critical_thinking_reasoned_reflective	Work_agricultural
yangyang-1215	1018	1018_ninja_ninjas_anime_kai	Lullaby_lullaby
cheongsong-0308	2319	2319_draft_drafted_draftee_picks	Lament_eosayong
jinan-0627	918	918_hemp_cannabis_textiles_cultivated	Work_agricultural
gokseong-0315	918	918_hemp_cannabis_textiles_cultivated	Work_artisan
namwon-0105	62	62_dynasty_emperor_dynasties_yang	Work_agricultural
uljin-0120	2098	2098_neo_matrix_trinity_smith	Ritual_funeral
yecheon-0350	2322	2322_moon_drummer_drums_drummers	Work_agricultural
hampyeong-0404	1513	1513_redheads_redhead_reddish_ginger	Lament_lament
yeonggwang-0136	1877	1877_zombie_walkers_zombies_walking	Lament_lament
gwangjusi-0237	918	918_hemp_cannabis_textiles_cultivated	Work_artisan
yeonggwang-0122	12	12_yoga_sutra_sutras_meditation	Ritual_funeral
chilgok-0112	1843	1843_rivers_celebrity_housewives_comedian	Lament_eosayong
euiseong-0235	836	836_osmosis_desalination_purification_filtration	Lullaby_lullaby
yeongwol-0114	370	370_tennis_doubles_competed_tournaments	Work_agricultural
sangju-0108	762	762_dragons_dragon_amulets_carvings	Work_construction
jangseong-0501	334	334_boulevard_celebrity_fame_celebrities	Work_agricultural
goheung-0511	2163	2163_sausage_sausages_bun_chili	Lament_lament
gimje-0103	1115	1115_flags_flag_sun_swastika	Work_agricultural
namhae-0203	2169	2169_boiler_turbine_engines_invention	Work_agricultural
milyang-2105	2322	2322_moon_drummer_drums_drummers	Work_agricultural
namjeju-1208	250	250_tick_ticks_burgdorferi_pathogens	Work_agricultural
hampyeong-0531	1211	1211_sequels_ash_trilogy_evil	etc_minstrel
gw.goseong-0714	177	177_dementia_dementias_neurodegenerative_parkinsonism	Lullaby_lullaby
yangyang-2308	996	996_tributaries_tributary_river_rivers	Work_agricultural
dangjin-0602	48	48_albums_songs_rapper_album	Work_agricultural
taean-0501	451	451_junta_detained_arrest_imprisonment	Work_fishing
buan-0405	2129	2129_fish_cannibalism_tortured_murders	Work_fishing
jungwon-0111	171	171_mountains_mountain_plains_topography	Work_construction
hampyeong-0203	725	725_tapes_recorder_recorders_recording	Work_agricultural
yangsan-0110	1646	1646_catch_22_circumstance_novel	Work_agricultural
sinan-0311	199	199_homer_sitcom_cartoon_sitcoms	Lullaby_lullaby
jeongeup-0612	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
hampyeong-0311	685	685_1898_1896_1902_dictator	Work_agricultural
imsil-0604	1520	1520_album_songs_vocals_song	Ritual_funeral
seongju-0324	380	380_temple_cult_peoples_disciples	Work_agricultural
cheongdo-0608	1468	1468_hook_jack_crocodile_pan	etc_minstrel
haenam-0132	2163	2163_sausage_sausages_bun_chili	Lullaby_lullaby
hapcheon-0528	880	880_coca_cocaine_tobacco_cola	Work_artisan
andong-0709	762	762_dragons_dragon_amulets_carvings	Work_artisan
hampyeong-0403	2202	2202_medieval_antiquity_renaissance_darkness	Lament_lament
eumseong-0501	1534	1534_famine_famines_starvation_rice	Work_agricultural
muju-0521	62	62_dynasty_emperor_dynasties_yang	Work_agricultural
gwangjusi-0235	1819	1819_javelin_athlete_badminton_olympic	Lament_lament
gimpo-0301	2108	2108_wu_han_tung_qi	Work_agricultural
sangju-0411	718	718_nam_chi_southeast_urban	Ritual_funeral
yeongyang-0309	399	399_nursing_nurse_nurses_hospitals	Lullaby_lullaby
gumi-0118	956	956_patients_inpatients_physicians_physician	Ritual_funeral
imsil-0231	1146	1146_deposed_presidency_presidential_ousted	Ritual_funeral
wando-0708	171	171_mountains_mountain_plains_topography	Lament_lament
