id,assigned_topic,topic_label,top_topic_prob
HPod_227,1448,1448_airplay_tv_apple_televisions,0.08441609
HPod_230,2282,2282_rosemary_lobotomy_nuns_lobotomized,0.09944595
HPod_232,19,19_rifle_rifles_firearm_firearms,0.29274622
HPod_233,1409,1409_missionaries_charity_nuns_orphanages,0.08087169
HPod_234,2315,2315_animals_drummer_animal_bassist,0.08207461
HPod_235,1581,1581_mix_albums_little_remix,0.18706092
HPod_236,2318,2318_memories_memory_recall_psychology,0.11828397
HPod_239,1901,1901_sat_exams_exam_admissions,0.07607614
HPod_241,1704,1704_gypsy_disorder_seizure_investigators,0.5917795
HPod_243,1028,1028_probability_probabilities_doors_car,0.14501332
HPod_245,372,372_rose_roses_frontman_revolver,0.07399414
HPod_247,1770,1770_bugs_insects_insecticides_pest,0.06729759
HPod_251,1057,1057_nirvana_overdosed_grunge_overdose,0.33917966
HPod_253,1695,1695_sugar_sugars_sugarcane_glucose,0.16745298
HPod_254,1446,1446_happiness_wellbeing_unhappiness_happier,0.2240352
HPod_255,1704,1704_gypsy_disorder_seizure_investigators,0.12361052
HPod_256,2282,2282_rosemary_lobotomy_nuns_lobotomized,0.55821025
HPod_259,1409,1409_missionaries_charity_nuns_orphanages,0.10025108
HPod_262,708,708_piazza_opera_tenor_bohème,0.121556625
HPod_264,1646,1646_catch_22_circumstance_novel,0.1942883
HPod_265,1877,1877_zombie_walkers_zombies_walking,0.11919365
HPod_267,2108,2108_wu_han_tung_qi,0.10706146
HPod_268,2312,2312_painting_paintings_painter_paint,0.08822683
HPod_269,93,93_goaltender_puck_goalie_hockey,0.1576079
HPod_271,1003,1003_motocross_motorcycle_stunt_bike,0.20704272
HPod_276,2322,2322_moon_drummer_drums_drummers,0.07520749
HPod_278,2322,2322_moon_drummer_drums_drummers,0.13941532
HPod_279,1119,1119_proud_boys_protests_protesters,0.14528659
HPod_282,606,606_sponsors_sponsorship_sponsor_sponsorships,0.4054188
HPod_284,815,815_dreaming_lucidity_dreams_lucid,0.41738313
HPod_285,1097,1097_priest_demonic_priestess_demon,0.20410097
HPod_287,992,992_linden_lab_copyright_token,0.1932816
HPod_288,992,992_linden_lab_copyright_token,0.08283765
HPod_289,411,411_municipality_megacity_located_niger,0.6405535
HPod_290,44,44_unionists_unionist_nationalists_loyalist,0.4096717
HPod_292,1581,1581_mix_albums_little_remix,0.07384943
HPod_294,1268,1268_afar_militias_ceasefire_humanitarian,0.0982441
HPod_295,1281,1281_tributaries_tributary_headwaters_river,0.14296655
HPod_298,1448,1448_airplay_tv_apple_televisions,0.12197208
HPod_299,349,349_kiss_toured_concerts_tour,0.20804854
HPod_300,1440,1440_strings_theories_string_theory,0.2010572
HPod_302,1581,1581_mix_albums_little_remix,0.16266263
HPod_303,1758,1758_noblewomen_empress_maids_governesses,0.1967249
HPod_305,1100,1100_hill_silent_sequel_remake,0.21951808
HPod_306,927,927_pirate_privateer_bonnet_pirates,0.15513234
HPod_307,107,107_anthrax_slayer_thrash_bands,0.45437422
HPod_308,349,349_kiss_toured_concerts_tour,0.21767949
HPod_310,598,598_sitcom_woody_cast_primetime,0.11033186
HPod_314,1491,1491_ferry_songwriter_albums_toured,0.28102452
HPod_318,1550,1550_dew_cola_flavors_soda,0.22766834
HPod_319,178,178_doctor_doctors_dr_actor,0.325907
HPod_322,334,334_boulevard_celebrity_fame_celebrities,0.051135227
HPod_323,2318,2318_memories_memory_recall_psychology,0.30674958
HPod_324,134,134_angels_archangels_archangel_angelic,0.094973944
HPod_326,2133,2133_niece_grandmother_1918_aunt,0.14381252
HPod_327,1862,1862_quixotic_literature_chivalric_novel,0.08829225
HPod_328,2129,2129_fish_cannibalism_tortured_murders,0.07675583
HPod_329,1181,1181_deer_hunter_filmmaking_screenplay,0.27182585
HPod_330,1863,1863_rap_rock_album_band,0.16399993
HPod_331,1409,1409_missionaries_charity_nuns_orphanages,0.16348137
HPod_332,787,787_tarot_cards_decks_deck,0.069065504
HPod_333,1756,1756_horse_horses_cavalry_rode,0.2568894
HPod_334,335,335_trilogy_remastered_gods_editions,0.120003454
HPod_335,2322,2322_moon_drummer_drums_drummers,0.06108499
HPod_337,1758,1758_noblewomen_empress_maids_governesses,0.08508719
HPod_338,171,171_mountains_mountain_plains_topography,0.18055102
HPod_341,790,790_degree_bachelor_diploma_qualification,0.16044265
HPod_342,2333,2333_bob_hope_honorary_biography,0.15961392
HPod_343,2037,2037_woke_woken_wake_awake,0.12508784
HPod_346,349,349_kiss_toured_concerts_tour,0.14720881
HPod_348,860,860_pastor_pastors_megachurch_evangelical,0.08065398
HPod_350,1083,1083_tanks_tank_partisan_ideological,0.22600727
HPod_352,2322,2322_moon_drummer_drums_drummers,0.068252094
HPod_353,1333,1333_peregrines_peregrine_falcon_falconry,0.12686957
HPod_354,1446,1446_happiness_wellbeing_unhappiness_happier,0.1715886
HPod_355,1877,1877_zombie_walkers_zombies_walking,0.21459271
HPod_357,159,159_windows_vista_os_pc,0.08963137
HPod_358,1243,1243_heterochromia_pigmentation_pigment_pigments,0.157778
HPod_359,372,372_rose_roses_frontman_revolver,0.1110098
HPod_360,1758,1758_noblewomen_empress_maids_governesses,0.20241831
HPod_362,2318,2318_memories_memory_recall_psychology,0.052929644
HPod_365,1022,1022_doll_dolls_toy_brand,0.3954027
HPod_366,1477,1477_smartwatch_watches_smartwatches_apple,0.14366259
HPod_367,512,512_women_comfort_geisha_grandmothers,0.09732488
HPod_370,2282,2282_rosemary_lobotomy_nuns_lobotomized,0.23831421
HPod_371,349,349_kiss_toured_concerts_tour,0.491254
HPod_372,1770,1770_bugs_insects_insecticides_pest,0.1805546
HPod_373,1028,1028_probability_probabilities_doors_car,0.11314545
HPod_374,349,349_kiss_toured_concerts_tour,0.2177471
HPod_375,1670,1670_remixes_pet_remixed_remix,0.45012736
HPod_376,1694,1694_monarchy_1867_confederation_1918,0.14274353
HPod_377,1989,1989_celebrity_spinoffs_sisters_rob,0.20743941
HPod_379,212,212_apple_6s_smartphones_smartphone,0.56168604
HPod_380,1004,1004_chocolate_factory_screenplay_wilder,0.08336328
HPod_381,2367,2367_critical_thinking_reasoned_reflective,0.15607002
HPod_382,1756,1756_horse_horses_cavalry_rode,0.13464266
HPod_383,1989,1989_celebrity_spinoffs_sisters_rob,0.16311024
HPod_384,787,787_tarot_cards_decks_deck,0.17732915
HPod_385,199,199_homer_sitcom_cartoon_sitcoms,0.11597509
HPod_386,790,790_degree_bachelor_diploma_qualification,0.42354596
HPod_388,970,970_dome_missiles_missile_protects,0.13479067
HPod_389,2205,2205_bow_actress_1932_laurels,0.3598863
HPod_390,2363,2363_nightclub_nightclubs_54_cabaret,0.11836271
HPod_391,1707,1707_monastery_monks_monastic_monastics,0.17564546
HPod_392,2324,2324_reggae_albums_band_bassist,1.0
HPod_394,956,956_patients_inpatients_physicians_physician,0.17276944
HPod_396,177,177_dementia_dementias_neurodegenerative_parkinsonism,0.15177661
HPod_400,2222,2222_retailer_store_sales_shop,0.15935138
HPod_401,93,93_goaltender_puck_goalie_hockey,0.14703684
HPod_402,441,441_woman_wonder_goddess_feminist,0.22288817
HPod_403,335,335_trilogy_remastered_gods_editions,0.16769716
HPod_404,790,790_degree_bachelor_diploma_qualification,0.5340274
HPod_405,1119,1119_proud_boys_protests_protesters,0.061932657
HPod_409,349,349_kiss_toured_concerts_tour,0.40033504
HPod_410,2154,2154_studios_lions_acquisitions_paramount,0.17527346
HPod_411,1027,1027_daddy_reggaeton_rapper_rap,0.5891452
HPod_413,2192,2192_sneakers_footwear_shoes_sportswear,0.33749804
HPod_415,2066,2066_channel_mosh_media_channels,0.17205851
HPod_416,1901,1901_sat_exams_exam_admissions,0.5367419
HPod_417,1550,1550_dew_cola_flavors_soda,0.20142272
HPod_419,790,790_degree_bachelor_diploma_qualification,0.5171807
HPod_421,415,415_deforestation_reforestation_forestry_forests,0.25385317
HPod_423,233,233_mexicana_latin_salsa_vida,0.2768503
HPod_424,1538,1538_bridges_bridge_viaducts_arches,0.22567752
HPod_426,925,925_stones_stone_guitarist_guitarists,0.33499336
HPod_427,415,415_deforestation_reforestation_forestry_forests,0.40364188
HPod_429,1755,1755_loaf_meat_duet_duets,0.33263785
HPod_430,2,2_married_divorced_couple_remarried,0.3712122
HPod_433,2312,2312_painting_paintings_painter_paint,0.5988406
HPod_434,1004,1004_chocolate_factory_screenplay_wilder,0.15420392
HPod_436,2222,2222_retailer_store_sales_shop,0.08151093
HPod_438,938,938_ford_presidency_presidential_presidents,0.15394728
HPod_439,1442,1442_computing_analytical_mathematician_computation,0.14327122
HPod_440,1460,1460_aunt_uncle_breakfast_mammy,0.59316987
HPod_442,181,181_neural_neuron_neurons_convolutions,0.18887302
HPod_444,335,335_trilogy_remastered_gods_editions,0.14748055
HPod_445,1937,1937_golf_golfer_golfers_handicaps,0.19575241
HPod_446,1606,1606_ibn_folktales_tales_literature,0.14082421
HPod_448,1684,1684_roguelikes_roguelike_rogue_gameplay,0.45787326
HPod_450,371,371_macron_presidential_candidate_candidates,0.0926476
HPod_453,1862,1862_quixotic_literature_chivalric_novel,0.20949778
HPod_454,1862,1862_quixotic_literature_chivalric_novel,0.26357275
HPod_455,1338,1338_eggs_egg_yolks_yolk,0.19219837
HPod_462,1003,1003_motocross_motorcycle_stunt_bike,0.29052052
HPod_463,2344,2344_wee_pee_cameo_cameos,0.1970538
HPod_464,2072,2072_dancer_dances_danced_dancing,0.23343258
HPod_465,938,938_ford_presidency_presidential_presidents,0.268327
HPod_466,1460,1460_aunt_uncle_breakfast_mammy,0.24065123
HPod_467,0,0_goalscorer_scored_goals_goal,0.0
HPod_469,199,199_homer_sitcom_cartoon_sitcoms,0.5448235
HPod_470,1028,1028_probability_probabilities_doors_car,0.2243176
HPod_471,83,83_marvel_spider_marvels_avenger,0.087065496
HPod_472,520,520_spice_concert_girls_spicy,0.54898626
HPod_475,1721,1721_tithes_genesis_tithe_testament,0.27314258
HPod_476,1722,1722_celestial_eternal_awakening_immortal,0.69349
HPod_477,651,651_voiced_voice_voices_voiceover,0.30962175
HPod_478,1597,1597_brewery_beers_breweries_tents,0.5627206
HPod_480,103,103_climber_climbers_mountaineering_climb,0.3953555
HPod_481,1331,1331_foie_geese_goose_gras,0.16779357
HPod_482,2057,2057_streaming_premiere_tv_stream,0.35188398
HPod_483,1407,1407_lynch_touchdowns_rushing_touchdown,0.09294662
HPod_484,1407,1407_lynch_touchdowns_rushing_touchdown,0.15705788
HPod_485,1597,1597_brewery_beers_breweries_tents,0.2907224
HPod_486,2072,2072_dancer_dances_danced_dancing,0.054324076
HPod_487,1756,1756_horse_horses_cavalry_rode,0.122727476
HPod_488,1863,1863_rap_rock_album_band,0.05271502
HPod_489,414,414_motivation_motivations_motivational_motivate,0.5704681
HPod_490,1542,1542_1852_novels_novel_cabin,0.25359833
HPod_491,1747,1747_moss_quarterback_cornerback_punts,0.46057546
HPod_493,1028,1028_probability_probabilities_doors_car,0.14740762
HPod_494,1597,1597_brewery_beers_breweries_tents,0.1916795
HPod_497,1424,1424_knights_duchy_papacy_nobles,0.29106122
HPod_498,2222,2222_retailer_store_sales_shop,0.41865307
HPod_500,2172,2172_home_sequels_sequel_screenplays,0.82488877
HPod_501,1770,1770_bugs_insects_insecticides_pest,0.281762
HPod_502,154,154_rings_ring_shire_hobbit,0.15094721
HPod_506,1448,1448_airplay_tv_apple_televisions,0.10398482
HPod_508,1646,1646_catch_22_circumstance_novel,0.14008905
HPod_509,1581,1581_mix_albums_little_remix,0.29193005
HPod_511,1513,1513_redheads_redhead_reddish_ginger,0.35876182
HPod_512,1022,1022_doll_dolls_toy_brand,0.19102736
HPod_514,136,136_jerseys_uniforms_49ers_colors,0.19753477
HPod_516,790,790_degree_bachelor_diploma_qualification,0.48098472
HPod_517,349,349_kiss_toured_concerts_tour,0.1844072
HPod_518,1538,1538_bridges_bridge_viaducts_arches,0.61794126
HPod_519,1181,1181_deer_hunter_filmmaking_screenplay,0.32603127
HPod_523,1863,1863_rap_rock_album_band,0.11789581
HPod_524,136,136_jerseys_uniforms_49ers_colors,0.18271962
HPod_526,1484,1484_assassination_tortured_raped_incident,0.4098049
HPod_527,2072,2072_dancer_dances_danced_dancing,0.24223864
HPod_528,199,199_homer_sitcom_cartoon_sitcoms,0.5933221
HPod_529,1132,1132_burning_burners_organizers_attendees,0.47108847
HPod_530,415,415_deforestation_reforestation_forestry_forests,0.1726824
HPod_532,0,0_goalscorer_scored_goals_goal,0.0
HPod_533,102,102_folkloric_folk_genres_traditional,0.11435566
HPod_536,811,811_sizes_paper_sheet_sheets,0.062210158
HPod_537,1581,1581_mix_albums_little_remix,0.4117654
HPod_538,472,472_traditional_dhoti_sari_dresses,0.6440164
HPod_539,1933,1933_darknet_net_network_networks,1.0
HPod_541,349,349_kiss_toured_concerts_tour,0.39617816
HPod_542,1862,1862_quixotic_literature_chivalric_novel,0.67921
HPod_543,2222,2222_retailer_store_sales_shop,0.08813656
HPod_544,1953,1953_oil_petroleum_oilfields_prices,0.23136257
HPod_545,931,931_margarine_yeast_extracts_foods,0.09482946
HPod_547,626,626_1783_minister_peerage_ministers,0.21982504
HPod_548,1550,1550_dew_cola_flavors_soda,0.39357015
HPod_550,2216,2216_sedan_convertibles_convertible_coupe,0.24491234
HPod_553,989,989_cook_voyage_voyages_sailed,0.15243977
HPod_555,159,159_windows_vista_os_pc,0.2663726
HPod_557,938,938_ford_presidency_presidential_presidents,0.29907343
HPod_558,450,450_bear_bears_grizzly_predators,0.07937647
HPod_559,551,551_dances_dance_dancers_traditional,0.228044
HPod_560,520,520_spice_concert_girls_spicy,0.3982042
HPod_561,426,426_stooge_moe_curly_comedies,0.43295094
HPod_562,915,915_sparrow_pirates_pirate_privateer,0.17502342
HPod_563,2072,2072_dancer_dances_danced_dancing,0.21906531
HPod_564,1887,1887_bake_baking_bakery_bakeries,0.48513898
HPod_565,398,398_sins_sin_sinfulness_theology,0.118343376
HPod_566,357,357_operatic_opera_soprano_operas,0.17152718
HPod_567,1484,1484_assassination_tortured_raped_incident,0.17681673
HPod_569,449,449_ku_confederate_activists_1868,0.49468803
HPod_570,213,213_showrunner_episode_showrunners_episodes,0.5141384
HPod_572,1597,1597_brewery_beers_breweries_tents,0.15501098
HPod_573,2192,2192_sneakers_footwear_shoes_sportswear,0.90991765
HPod_575,2057,2057_streaming_premiere_tv_stream,0.10362392
HPod_577,10,10_middleweight_fights_punches_welterweight,0.049716394
HPod_578,1022,1022_doll_dolls_toy_brand,0.373315
HPod_579,1237,1237_milk_milkshake_mayor_foster,0.29056162
HPod_581,594,594_hammer_rapper_rappers_rap,0.13040783
HPod_582,2222,2222_retailer_store_sales_shop,0.49726665
HPod_583,808,808_golfer_golfers_woods_golf,0.12583643
HPod_584,1388,1388_rapper_tribe_rap_tip,0.27929756
HPod_586,551,551_dances_dance_dancers_traditional,0.14724489
HPod_587,328,328_nicotine_tobacco_cigarettes_cigarette,0.63709176
HPod_588,0,0_goalscorer_scored_goals_goal,0.0
HPod_590,1756,1756_horse_horses_cavalry_rode,0.35843834
HPod_591,999,999_rescuers_rescuer_survivors_rescue,0.5043137
HPod_592,1193,1193_cricket_cricketers_stadium_cricketing,0.24370116
HPod_595,1862,1862_quixotic_literature_chivalric_novel,0.11144175
HPod_596,2133,2133_niece_grandmother_1918_aunt,0.206983
HPod_601,2036,2036_head_butt_episodes_rerun,0.6475062
HPod_602,1862,1862_quixotic_literature_chivalric_novel,0.2309431
HPod_604,107,107_anthrax_slayer_thrash_bands,0.32849184
HPod_605,1684,1684_roguelikes_roguelike_rogue_gameplay,0.13854836
HPod_606,371,371_macron_presidential_candidate_candidates,0.68350655
HPod_607,787,787_tarot_cards_decks_deck,0.21540062
HPod_608,7,7_touchdowns_interceptions_quarterback_touchdown,0.1940214
HPod_609,1520,1520_album_songs_vocals_song,0.15734589
HPod_613,192,192_polygamous_polygamy_polyamory_polygamists,1.0
HPod_615,1367,1367_punk_flag_bands_black,0.16606078
HPod_618,532,532_coffeehouse_coffee_coffees_cafe,0.14069577
HPod_619,2222,2222_retailer_store_sales_shop,0.34210774
HPod_620,415,415_deforestation_reforestation_forestry_forests,0.30709073
HPod_621,1758,1758_noblewomen_empress_maids_governesses,0.15951414
HPod_622,441,441_woman_wonder_goddess_feminist,0.22504605
HPod_625,1955,1955_dams_canyon_boulder_dam,0.15347838
HPod_627,129,129_pol_communists_rouge_soviet,0.5281013
HPod_628,1597,1597_brewery_beers_breweries_tents,0.1320451
HPod_631,707,707_paintings_painter_painters_painting,0.082383394
HPod_632,520,520_spice_concert_girls_spicy,0.13450839
HPod_635,1003,1003_motocross_motorcycle_stunt_bike,0.06207582
HPod_636,1028,1028_probability_probabilities_doors_car,0.22073466
HPod_639,1962,1962_colors_coloring_colours_elections,0.24770558
HPod_640,1100,1100_hill_silent_sequel_remake,0.13220082
HPod_641,1650,1650_uniforms_uniformed_berets_beret,0.20917632
HPod_644,520,520_spice_concert_girls_spicy,0.396871
HPod_645,1281,1281_tributaries_tributary_headwaters_river,0.18135354
HPod_648,2192,2192_sneakers_footwear_shoes_sportswear,0.2037739
HPod_649,2072,2072_dancer_dances_danced_dancing,0.4542487
HPod_650,1027,1027_daddy_reggaeton_rapper_rap,0.33845523
HPod_651,332,332_tabby_cat_feline_cats,0.3082356
HPod_653,370,370_tennis_doubles_competed_tournaments,0.1111403
HPod_654,1028,1028_probability_probabilities_doors_car,0.13950916
HPod_655,1874,1874_mosque_synagogue_temple_synagogues,0.2903194
HPod_656,1597,1597_brewery_beers_breweries_tents,0.7010412
HPod_657,1328,1328_tectonics_tectonic_mantle_crust,0.14651887
HPod_658,1467,1467_mouse_mice_cursor_joystick,0.32853004
HPod_659,532,532_coffeehouse_coffee_coffees_cafe,0.27159786
HPod_660,1863,1863_rap_rock_album_band,0.12047782
HPod_661,2094,2094_actress_actresses_blonde_playboy,0.90263355
HPod_663,1581,1581_mix_albums_little_remix,0.2336206
HPod_664,1597,1597_brewery_beers_breweries_tents,0.1374117
HPod_665,1097,1097_priest_demonic_priestess_demon,0.20513086
HPod_667,1211,1211_sequels_ash_trilogy_evil,0.17382368
HPod_668,1636,1636_rapper_rappers_rap_diva,0.08133912
HPod_669,1492,1492_attractiveness_aesthetics_beauty_aesthetic,0.419359
HPod_670,1004,1004_chocolate_factory_screenplay_wilder,0.095456734
HPod_671,1862,1862_quixotic_literature_chivalric_novel,0.13400485
HPod_673,708,708_piazza_opera_tenor_bohème,0.32579163
HPod_674,1819,1819_javelin_athlete_badminton_olympic,0.18025938
HPod_675,415,415_deforestation_reforestation_forestry_forests,0.29661056
HPod_677,1028,1028_probability_probabilities_doors_car,0.34757188
HPod_679,551,551_dances_dance_dancers_traditional,0.10663842
HPod_680,369,369_novel_scout_rye_nonfiction,0.18627784
HPod_681,1003,1003_motocross_motorcycle_stunt_bike,0.5005562
HPod_683,1597,1597_brewery_beers_breweries_tents,0.13632326
HPod_684,63,63_breeds_terrier_terriers_shepherd,0.2462974
HPod_685,507,507_eagle_eagles_vultures_hawk,0.1266635
HPod_686,1597,1597_brewery_beers_breweries_tents,0.46181557
HPod_687,713,713_healthcare_insurance_health_hospitals,0.14996517
HPod_688,1022,1022_doll_dolls_toy_brand,0.41961822
