id	assigned_topic	topic_label	label
estk4000590092	1756	1756_horse_horses_cavalry_rode	kalendarilaulud
estk4000770112	1039	1039_elves_elf_folklore_fairies	kalendarilaulud
estk4001140161	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0203930121	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0206730169	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0206740170	2348	2348_mammoth_mammoths_prehistoric_fossils	kalendarilaulud
eys0210330016	1700	1700_saints_row_stadia_games	kalendarilaulud
eys0210360022	1018	1018_ninja_ninjas_anime_kai	kalendarilaulud
eys0210370023	1476	1476_evil_eye_gaze_eyes	kalendarilaulud
eys0210370025	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
eys0210380026	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0210510042	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0210520043	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0300970033	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0401750199	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0506060024	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
eys0506730113	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
eys0506850129	1267	1267_doomsday_sequel_gameplay_multiplayer	kalendarilaulud
eys0507350199	1302	1302_famine_crops_agrarian_agricultural	kalendarilaulud
eys0613720024	1887	1887_bake_baking_bakery_bakeries	kalendarilaulud
eys0613910045	804	804_sitcom_cast_cartoons_cartoon	kalendarilaulud
eys0614000055	870	870_roof_prosecution_defendants_sentencing	kalendarilaulud
eys0614000056	1770	1770_bugs_insects_insecticides_pest	kalendarilaulud
eys0614110071	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0614120072	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
eys0614340099	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys0614440125	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys0614460128	296	296_depot_retailer_retailers_warehouses	kalendarilaulud
eys0614870186	1394	1394_brothers_nick_band_songs	kalendarilaulud
eys0614880187	1843	1843_rivers_celebrity_housewives_comedian	kalendarilaulud
eys0614930197	1805	1805_actress_actresses_starred_portrayed	kalendarilaulud
eys0615350280	0	0_goalscorer_scored_goals_goal	kalendarilaulud
eys0615490295	2192	2192_sneakers_footwear_shoes_sportswear	kalendarilaulud
eys0615520297	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0616080030	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0616270063	1700	1700_saints_row_stadia_games	kalendarilaulud
eys0617280209	741	741_airing_adult_swim_aqua	kalendarilaulud
eys0617290211	1268	1268_afar_militias_ceasefire_humanitarian	kalendarilaulud
eys0617710279	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0705580005	1267	1267_doomsday_sequel_gameplay_multiplayer	kalendarilaulud
eys0706660029	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0706770049	1267	1267_doomsday_sequel_gameplay_multiplayer	kalendarilaulud
eys0706970079	1416	1416_wells_literature_novels_writer	kalendarilaulud
eys0706970080	1014	1014_nails_albums_album_band	kalendarilaulud
eys0706980081	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
eys0706980082	1353	1353_cherry_blossom_cherries_blossoms	kalendarilaulud
eys0715290003	269	269_electrodes_electroluminescent_electrode_phosphors	kalendarilaulud
eys0715390016	1646	1646_catch_22_circumstance_novel	kalendarilaulud
eys0715580054	1581	1581_mix_albums_little_remix	kalendarilaulud
eys0715860104	925	925_stones_stone_guitarist_guitarists	kalendarilaulud
eys0715880106	1297	1297_hello_greeting_cat_cuteness	kalendarilaulud
eys0715990118	107	107_anthrax_slayer_thrash_bands	kalendarilaulud
eys0716030121	1394	1394_brothers_nick_band_songs	kalendarilaulud
eys0716050123	1756	1756_horse_horses_cavalry_rode	kalendarilaulud
eys0716150142	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys0716410180	1547	1547_restaurants_restaurant_franchisees_chick	kalendarilaulud
eys0716750230	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
eys0717050289	349	349_kiss_toured_concerts_tour	kalendarilaulud
eys0717140307	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0717620386	1018	1018_ninja_ninjas_anime_kai	kalendarilaulud
eys0718290004	1863	1863_rap_rock_album_band	kalendarilaulud
eys0721420328	1476	1476_evil_eye_gaze_eyes	kalendarilaulud
eys0722730012	1014	1014_nails_albums_album_band	kalendarilaulud
eys0723130091	1863	1863_rap_rock_album_band	kalendarilaulud
eys0723450148	1755	1755_loaf_meat_duet_duets	kalendarilaulud
eys0723710191	551	551_dances_dance_dancers_traditional	kalendarilaulud
eys0723720192	1297	1297_hello_greeting_cat_cuteness	kalendarilaulud
eys0724050273	804	804_sitcom_cast_cartoons_cartoon	kalendarilaulud
eys0724150295	1268	1268_afar_militias_ceasefire_humanitarian	kalendarilaulud
eys072424315b	770	770_judicial_justices_judiciary_courts	kalendarilaulud
eys0724320336	1476	1476_evil_eye_gaze_eyes	kalendarilaulud
eys0724360347	2210	2210_griffin_donation_donated_museum	kalendarilaulud
eys0724380350	1596	1596_sky_gaming_gameplay_gamer	kalendarilaulud
eys0724420365	1018	1018_ninja_ninjas_anime_kai	kalendarilaulud
eys0724450376	2163	2163_sausage_sausages_bun_chili	kalendarilaulud
eys0724470382	515	515_ribbons_ribbon_gallantry_medals	kalendarilaulud
eys0724520387	952	952_gymnast_gymnastics_gymnasts_olympic	kalendarilaulud
eys0724620405	1267	1267_doomsday_sequel_gameplay_multiplayer	kalendarilaulud
eys0724690425	1843	1843_rivers_celebrity_housewives_comedian	kalendarilaulud
eys0724700426	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
eys0725230505	1014	1014_nails_albums_album_band	kalendarilaulud
eys0804220159	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
eys0804220160	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys0805590062	1132	1132_burning_burners_organizers_attendees	kalendarilaulud
eys0805650074	1863	1863_rap_rock_album_band	kalendarilaulud
eys0806080136	865	865_expedition_voyage_whaling_exploration	kalendarilaulud
eys0806260164	1646	1646_catch_22_circumstance_novel	kalendarilaulud
eys0806540217	349	349_kiss_toured_concerts_tour	kalendarilaulud
eys0806780249	1876	1876_rage_albums_machine_band	kalendarilaulud
eys0806830260	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
eys0807180294	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0807240302	1408	1408_celebrations_festival_celebrated_festivities	kalendarilaulud
eys0807810393	2220	2220_yards_quarterback_touchdowns_receptions	kalendarilaulud
eys0807820394	2039	2039_fed_inflation_monetary_financial	kalendarilaulud
eys0808280468	454	454_currencies_currency_monetary_dollar	kalendarilaulud
eys0808430491	1604	1604_assassination_assassinate_archduke_assassins	kalendarilaulud
eys0808720535	2170	2170_fighter_arcade_street_arcades	kalendarilaulud
eys0811490003	472	472_traditional_dhoti_sari_dresses	kalendarilaulud
eys0811510005	1476	1476_evil_eye_gaze_eyes	kalendarilaulud
eys0811510006	1850	1850_shingles_herpesvirus_chickenpox_herpes	kalendarilaulud
eys0811620026	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
eys0900690060	1468	1468_hook_jack_crocodile_pan	kalendarilaulud
eys0901120110	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys0909460009	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys0909660035	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
eys0909810058	1550	1550_dew_cola_flavors_soda	kalendarilaulud
eys0910010090	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
eys0910330138	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys1022290014	1014	1014_nails_albums_album_band	kalendarilaulud
eys1022320001	1025	1025_festivals_festival_festivities_carnivals	kalendarilaulud
eys1022460024	1267	1267_doomsday_sequel_gameplay_multiplayer	kalendarilaulud
eys1022460025	402	402_skyscraper_tallest_skyscrapers_towers	kalendarilaulud
eys1022490031	1890	1890_masters_contestants_premiered_chef	kalendarilaulud
eys1022570048	1460	1460_aunt_uncle_breakfast_mammy	kalendarilaulud
eys1022620058	1890	1890_masters_contestants_premiered_chef	kalendarilaulud
eys1022670067	1758	1758_noblewomen_empress_maids_governesses	kalendarilaulud
eys1022770085	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
eys1023040127	1646	1646_catch_22_circumstance_novel	kalendarilaulud
eys1025700028	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
eys1025820051	1297	1297_hello_greeting_cat_cuteness	kalendarilaulud
eys1025820052	702	702_swamp_comics_comic_sting	kalendarilaulud
eys1026660215	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
eys1026700219	1874	1874_mosque_synagogue_temple_synagogues	kalendarilaulud
eys1026700220	1014	1014_nails_albums_album_band	kalendarilaulud
h10101600045	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h10101610047	386	386_poles_casualties_massacres_massacre	kalendarilaulud
h10101610048	2170	2170_fighter_arcade_street_arcades	kalendarilaulud
h10102040041	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h10102050046	658	658_lasers_fibers_laser_fiber	kalendarilaulud
h10102060048	1863	1863_rap_rock_album_band	kalendarilaulud
h10102290093	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
h10102380112	108	108_swift_songwriting_songwriter_songwriters	kalendarilaulud
h10102540143	2374	2374_entrances_subterranean_tunnel_stairs	kalendarilaulud
h10102630161	925	925_stones_stone_guitarist_guitarists	kalendarilaulud
h20102810414	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h20102810415	1492	1492_attractiveness_aesthetics_beauty_aesthetic	kalendarilaulud
h20106540847	369	369_novel_scout_rye_nonfiction	kalendarilaulud
h21005160290	83	83_marvel_spider_marvels_avenger	kalendarilaulud
h21005320306	1502	1502_rooms_room_palace_furnishings	kalendarilaulud
h21300090002	673	673_wage_wages_minimum_hourly	kalendarilaulud
h21300100003	1700	1700_saints_row_stadia_games	kalendarilaulud
h21300120004	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h21300140005	1437	1437_touchdowns_receptions_quarterback_yards	kalendarilaulud
h21300140006	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h21300150007	415	415_deforestation_reforestation_forestry_forests	kalendarilaulud
h21300170009	1013	1013_law_jurisprudence_judicial_statutes	kalendarilaulud
h21300180010	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h21300180011	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h21300910037	657	657_cryptography_encryption_cryptosystems_cryptosystem	kalendarilaulud
h21301090062	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
h21302020029	1747	1747_moss_quarterback_cornerback_punts	kalendarilaulud
h21302270001	1003	1003_motocross_motorcycle_stunt_bike	kalendarilaulud
h21303590002	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h21304110001	1302	1302_famine_crops_agrarian_agricultural	kalendarilaulud
h21305490058	107	107_anthrax_slayer_thrash_bands	kalendarilaulud
h21306910003	1237	1237_milk_milkshake_mayor_foster	kalendarilaulud
h21400390054	1843	1843_rivers_celebrity_housewives_comedian	kalendarilaulud
h21400500071	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h21400510072	2057	2057_streaming_premiere_tv_stream	kalendarilaulud
h21400520073	2170	2170_fighter_arcade_street_arcades	kalendarilaulud
h21400530075	2081	2081_seal_undercover_smuggling_cartel	kalendarilaulud
h21400600077	2367	2367_critical_thinking_reasoned_reflective	kalendarilaulud
h21402580001	1747	1747_moss_quarterback_cornerback_punts	kalendarilaulud
h21402680008	999	999_rescuers_rescuer_survivors_rescue	kalendarilaulud
h21403120011	1388	1388_rapper_tribe_rap_tip	kalendarilaulud
h21404000003	658	658_lasers_fibers_laser_fiber	kalendarilaulud
h21404400005	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h21404770007	1302	1302_famine_crops_agrarian_agricultural	kalendarilaulud
h23806510013	1869	1869_slender_skinny_creepypastas_creepypasta	kalendarilaulud
h23806840011	1119	1119_proud_boys_protests_protesters	kalendarilaulud
h2400078000b	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h24607040011	1463	1463_flow_experiences_performance_motivation	kalendarilaulud
h24607070016	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h24608050013	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h24608250007	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h24701150014	298	298_eastern_daylight_clocks_noon	kalendarilaulud
h25705930004	925	925_stones_stone_guitarist_guitarists	kalendarilaulud
h25705970010	2129	2129_fish_cannibalism_tortured_murders	kalendarilaulud
h2570646031e	298	298_eastern_daylight_clocks_noon	kalendarilaulud
h30402090014	1448	1448_airplay_tv_apple_televisions	kalendarilaulud
h31406660002	1756	1756_horse_horses_cavalry_rode	kalendarilaulud
h31406670003	1615	1615_till_acquitted_lynched_casket	kalendarilaulud
h31406680004	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h32301950013	425	425_jazz_saxophonist_trumpeter_saxophone	kalendarilaulud
h32301960014	790	790_degree_bachelor_diploma_qualification	kalendarilaulud
h32301970013	1014	1014_nails_albums_album_band	kalendarilaulud
h32302360016	668	668_income_poverty_median_households	kalendarilaulud
h32302380017	1028	1028_probability_probabilities_doors_car	kalendarilaulud
h32700620021	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h40102960010	1338	1338_eggs_egg_yolks_yolk	kalendarilaulud
h40102960011	1698	1698_cellar_cellars_imprisonment_captives	kalendarilaulud
h40103320016	1476	1476_evil_eye_gaze_eyes	kalendarilaulud
e000076720019	2275	2275_irrigation_sea_waters_salinity	lastelaulud
e000077690016	1467	1467_mouse_mice_cursor_joystick	lastelaulud
e000078640008	999	999_rescuers_rescuer_survivors_rescue	lastelaulud
e000080410027	373	373_satyagraha_revolt_rebellion_salt	lastelaulud
e000178260013	1053	1053_bird_storm_star_rebounds	lastelaulud
e000536610000	810	810_butter_gluten_flour_glutenin	lastelaulud
e000595320022	1449	1449_bear_robin_bears_teddy	lastelaulud
e000595340023	810	810_butter_gluten_flour_glutenin	lastelaulud
e000598870000	1956	1956_ashes_wickets_cricket_innings	lastelaulud
e000683680005	1704	1704_gypsy_disorder_seizure_investigators	lastelaulud
ea00009830014	999	999_rescuers_rescuer_survivors_rescue	lastelaulud
ea00009850016	515	515_ribbons_ribbon_gallantry_medals	lastelaulud
eks0100240000	1449	1449_bear_robin_bears_teddy	lastelaulud
era200101100001	1278	1278_rainbow_rainbows_violet_colours	lastelaulud
era200101140006	154	154_rings_ring_shire_hobbit	lastelaulud
era200101370001	450	450_bear_bears_grizzly_predators	lastelaulud
era200601230001	1449	1449_bear_robin_bears_teddy	lastelaulud
era200703640019	1667	1667_jam_cameo_cartoon_basketball	lastelaulud
era200703650021	507	507_eagle_eagles_vultures_hawk	lastelaulud
era200703750047	1476	1476_evil_eye_gaze_eyes	lastelaulud
era201107500009	1449	1449_bear_robin_bears_teddy	lastelaulud
era201400340008	967	967_forested_vegetation_conifers_forests	lastelaulud
era201400450006	970	970_dome_missiles_missile_protects	lastelaulud
era201401710006	1449	1449_bear_robin_bears_teddy	lastelaulud
era201402110004	1449	1449_bear_robin_bears_teddy	lastelaulud
era201402730010	2132	2132_shops_mall_stores_shop	lastelaulud
era201708700000	1901	1901_sat_exams_exam_admissions	lastelaulud
era202400960005	1449	1449_bear_robin_bears_teddy	lastelaulud
era202403130031	1449	1449_bear_robin_bears_teddy	lastelaulud
era202403280055	1338	1338_eggs_egg_yolks_yolk	lastelaulud
era202404730001	967	967_forested_vegetation_conifers_forests	lastelaulud
era202404840012	457	457_sesame_puppets_puppeteer_puppet	lastelaulud
era202405030001	2193	2193_blade_prequels_sequel_2049	lastelaulud
era202405050003	1237	1237_milk_milkshake_mayor_foster	lastelaulud
era202405410001	1028	1028_probability_probabilities_doors_car	lastelaulud
era202405420003	1449	1449_bear_robin_bears_teddy	lastelaulud
era202500360003	450	450_bear_bears_grizzly_predators	lastelaulud
era202502010005	1597	1597_brewery_beers_breweries_tents	lastelaulud
era203102410002	1449	1449_bear_robin_bears_teddy	lastelaulud
era203500180003	374	374_1945_allied_soviets_allies	lastelaulud
era204101470006	1770	1770_bugs_insects_insecticides_pest	lastelaulud
era204104630003	999	999_rescuers_rescuer_survivors_rescue	lastelaulud
era207100110013	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207100190006	1677	1677_zombie_finale_survivor_hilltop	lastelaulud
era207100210010	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207100230006	108	108_swift_songwriting_songwriter_songwriters	lastelaulud
era207100250013	1237	1237_milk_milkshake_mayor_foster	lastelaulud
era207100250015	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207100350007	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207100370011	1225	1225_bean_teddy_episodes_sitcom	lastelaulud
era207100490009	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207100510016	1003	1003_motocross_motorcycle_stunt_bike	lastelaulud
era207100650012	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207100890013	415	415_deforestation_reforestation_forestry_forests	lastelaulud
era207101030022	374	374_1945_allied_soviets_allies	lastelaulud
era207101050008	374	374_1945_allied_soviets_allies	lastelaulud
era207101070015	800	800_buzz_toy_toys_woody	lastelaulud
era207101110009	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207101130016	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207101130020	1516	1516_microwaves_microwave_oven_ovens	lastelaulud
era207101250007	970	970_dome_missiles_missile_protects	lastelaulud
era207101250010	1225	1225_bean_teddy_episodes_sitcom	lastelaulud
era207101290023	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207101310005	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207101450007	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207101450010	1646	1646_catch_22_circumstance_novel	lastelaulud
era207101690005	1003	1003_motocross_motorcycle_stunt_bike	lastelaulud
era207101770017	799	799_prix_motorsport_racing_motorsports	lastelaulud
era207101790005	1237	1237_milk_milkshake_mayor_foster	lastelaulud
era207101790006	1003	1003_motocross_motorcycle_stunt_bike	lastelaulud
era207101870014	349	349_kiss_toured_concerts_tour	lastelaulud
era207101950005	1764	1764_microseconds_timestamps_clocks_epoch	lastelaulud
era207102030007	1237	1237_milk_milkshake_mayor_foster	lastelaulud
era207102050008	1225	1225_bean_teddy_episodes_sitcom	lastelaulud
era207102090008	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207102090010	108	108_swift_songwriting_songwriter_songwriters	lastelaulud
era207102220012	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207102250000	992	992_linden_lab_copyright_token	lastelaulud
era207102290006	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207102310004	915	915_sparrow_pirates_pirate_privateer	lastelaulud
era207102390007	2163	2163_sausage_sausages_bun_chili	lastelaulud
era207102470012	0	0_goalscorer_scored_goals_goal	lastelaulud
